sku,bin_location,type,store,name,price,weight,is_in_stock,manage_stock,use_config_manage_stock,model_size_desc,status,visibility,brand,categories,pack,fabric,made,source,source_sku,tax_class_id,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,media_gallery,auctioninc_product_length,auctioninc_product_width,auctioninc_product_height,auctioninc_calc_method,attribute_set,configurable_attributes,leggingspacksize,leggingspackqty,prod_url,leggingscolor
WL#101602,,configurable,default,"DRESSES Dresses",90.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",USA,lashowroom,,None,101602_wl_WAY14121005_BLKRED_L_4.jpg,101602_wl_WAY14121005_BLKRED_L_4.jpg,101602_wl_WAY14121005_BLKRED_L_4.jpg,"Solid color, scoop neck, long sleeve, tee shift dress with snowflake print.","Solid color, scoop neck, long sleeve, tee shift dress with snowflake print.","Solid color, scoop neck, long sleeve, tee shift dress with snowflake print.",101602_wl_WAY14121005_BLKRED_L_4.jpg;101602_wl_WAY14121005_WHITE_L_0.jpg;101602_wl_WAY14121005_WHITE_D_0.jpg;101602_wl_WAY14121005_WHITE_D_1.jpg;101602_wl_WAY14121005_WHITE_D_2.jpg;101602_wl_WAY14121005_WHITE_D_3.jpg;101602_wl_WAY14121005_WHTGOLD_L_1.jpg;101602_wl_WAY14121005_BLACK_L_2.jpg;101602_wl_WAY14121005_WHTRED_L_3.jpg;101602_wl_WAY14121005_BLKRED_L_4.jpg;101602_wl_WAY14121005_BLKWHT_L_5.jpg;,,,,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/405,
WL#101603,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101603_wl_WAY14120501_NAVY_L_0.jpg,101603_wl_WAY14120501_NAVY_L_0.jpg,101603_wl_WAY14120501_NAVY_L_0.jpg,"Geometric tribal print, high waist leggings.","Geometric tribal print, high waist leggings.","Geometric tribal print, high waist leggings.",101603_wl_WAY14120501_NAVY_L_0.jpg;101603_wl_WAY14120501_NAVY_L_0.jpg;101603_wl_WAY14120501_NAVY_D_0.jpg;101603_wl_WAY14120501_NAVY_D_1.jpg;101603_wl_WAY14120501_NAVY_D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/396,
WL#101604,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101604_wl_WAY14120502_ORANGE_L_0.jpg,101604_wl_WAY14120502_ORANGE_L_0.jpg,101604_wl_WAY14120502_ORANGE_L_0.jpg,"Zigzag print, high waist leggings.","Zigzag print, high waist leggings.","Zigzag print, high waist leggings.",101604_wl_WAY14120502_ORANGE_L_0.jpg;101604_wl_WAY14120502_ORANGE_L_0.jpg;101604_wl_WAY14120502_ORANGE_D_0.jpg;101604_wl_WAY14120502_ORANGE_D_1.jpg;101604_wl_WAY14120502_ORANGE_D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/397,
WL#101605,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101605_wl_WAY14120503_MULTI_L_0.jpg,101605_wl_WAY14120503_MULTI_L_0.jpg,101605_wl_WAY14120503_MULTI_L_0.jpg,"Aztec border print, high waist leggings.","Aztec border print, high waist leggings.","Aztec border print, high waist leggings.",101605_wl_WAY14120503_MULTI_L_0.jpg;101605_wl_WAY14120503_MULTI_L_0.jpg;101605_wl_WAY14120503_MULTI_D_0.jpg;101605_wl_WAY14120503_MULTI_D_1.jpg;101605_wl_WAY14120503_MULTI_D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/398,
WL#101606,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101606_wl_WAY14120504_OLIVE_L_0.jpg,101606_wl_WAY14120504_OLIVE_L_0.jpg,101606_wl_WAY14120504_OLIVE_L_0.jpg,"Camouflage print, high waist leggings.","Camouflage print, high waist leggings.","Camouflage print, high waist leggings.",101606_wl_WAY14120504_OLIVE_L_0.jpg;101606_wl_WAY14120504_OLIVE_L_0.jpg;101606_wl_WAY14120504_OLIVE_D_0.jpg;101606_wl_WAY14120504_OLIVE_D_1.jpg;101606_wl_WAY14120504_OLIVE_D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/399,
WL#101607,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101607_wl_WAY14120505_BROWN_L_0.jpg,101607_wl_WAY14120505_BROWN_L_0.jpg,101607_wl_WAY14120505_BROWN_L_0.jpg,"Animal print, high waist leggings.","Animal print, high waist leggings.","Animal print, high waist leggings.",101607_wl_WAY14120505_BROWN_L_0.jpg;101607_wl_WAY14120505_BROWN_L_0.jpg;101607_wl_WAY14120505_BROWN_D_0.jpg;101607_wl_WAY14120505_BROWN_D_1.jpg;101607_wl_WAY14120505_BROWN_D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/400,
WL#101608,,configurable,default,"LEGGINGS Printed",33.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101608_wl_WAY141203010_WHITE_L_0.jpg,101608_wl_WAY141203010_WHITE_L_0.jpg,101608_wl_WAY141203010_WHITE_L_0.jpg,"Fair isle print, high waist leggings.","Fair isle print, high waist leggings.","Fair isle print, high waist leggings.",101608_wl_WAY141203010_WHITE_L_0.jpg;101608_wl_WAY141203010_WHITE_L_0.jpg;101608_wl_WAY141203010_WHITE_D_0.jpg;101608_wl_WAY141203010_WHITE_D_1.jpg;101608_wl_WAY141203010_WHITE_D_2.jpg;101608_wl_WAY141203010_RED_L_1.jpg;,13,10,3,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/364,
WL#101609,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101609_wl_WAY141203004_BLKWHT_L_0.jpg,101609_wl_WAY141203004_BLKWHT_L_0.jpg,101609_wl_WAY141203004_BLKWHT_L_0.jpg,"Geometric print, high waist leggings.","Geometric print, high waist leggings.","Geometric print, high waist leggings.",101609_wl_WAY141203004_BLKWHT_L_0.jpg;101609_wl_WAY141203004_BLKWHT_L_0.jpg;101609_wl_WAY141203004_BLKWHT_D_0.jpg;101609_wl_WAY141203004_BLKWHT_D_1.jpg;101609_wl_WAY141203004_BLKWHT_D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/358,
WL#101610,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101610_wl_WAY141203009_BLACK_L_0.jpg,101610_wl_WAY141203009_BLACK_L_0.jpg,101610_wl_WAY141203009_BLACK_L_0.jpg,"Geometric print, high waist leggings.","Geometric print, high waist leggings.","Geometric print, high waist leggings.",101610_wl_WAY141203009_BLACK_L_0.jpg;101610_wl_WAY141203009_BLACK_L_0.jpg;101610_wl_WAY141203009_BLACK_D_0.jpg;101610_wl_WAY141203009_BLACK_D_1.jpg;101610_wl_WAY141203009_BLACK_D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/363,
WL#101611,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101611_wl_WAY141203007_BROWN_L_0.jpg,101611_wl_WAY141203007_BROWN_L_0.jpg,101611_wl_WAY141203007_BROWN_L_0.jpg,"Cheetah print, high waist leggings.","Cheetah print, high waist leggings.","Cheetah print, high waist leggings.",101611_wl_WAY141203007_BROWN_L_0.jpg;101611_wl_WAY141203007_BROWN_L_0.jpg;101611_wl_WAY141203007_BROWN_D_0.jpg;101611_wl_WAY141203007_BROWN_D_1.jpg;101611_wl_WAY141203007_BROWN_D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/361,
WL#101612,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101612_wl_WAY141203006_BROWN_L_0.jpg,101612_wl_WAY141203006_BROWN_L_0.jpg,101612_wl_WAY141203006_BROWN_L_0.jpg,"Cheetah print, high waist leggings.","Cheetah print, high waist leggings.","Cheetah print, high waist leggings.",101612_wl_WAY141203006_BROWN_L_0.jpg;101612_wl_WAY141203006_BROWN_L_0.jpg;101612_wl_WAY141203006_BROWN_D_0.jpg;101612_wl_WAY141203006_BROWN_D_1.jpg;101612_wl_WAY141203006_BROWN_D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/360,
WL#101613,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101613_wl_WAY141203003A_BROWN_L_0.jpg,101613_wl_WAY141203003A_BROWN_L_0.jpg,101613_wl_WAY141203003A_BROWN_L_0.jpg,"Houndstooth print, high waist leggings.","Houndstooth print, high waist leggings.","Houndstooth print, high waist leggings.",101613_wl_WAY141203003A_BROWN_L_0.jpg;101613_wl_WAY141203003A_BROWN_L_0.jpg;101613_wl_WAY141203003A_BROWN_D_0.jpg;101613_wl_WAY141203003A_BROWN_D_1.jpg;101613_wl_WAY141203003A_BROWN_D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/356,
WL#101614,,configurable,default,"LEGGINGS Basic",65.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/basic,"Not Available","Not Specified",Imported,lashowroom,,None,101614_wl_WAY141203003_BLUE_L_0.jpg,101614_wl_WAY141203003_BLUE_L_0.jpg,101614_wl_WAY141203003_BLUE_L_0.jpg,"Solid color, high waist, lined leggings.","Solid color, high waist, lined leggings.","Solid color, high waist, lined leggings.",101614_wl_WAY141203003_BLUE_L_0.jpg;101614_wl_WAY141203003_BLUE_L_0.jpg;101614_wl_WAY141203003_BLUE_D_0.jpg;101614_wl_WAY141203003_BLUE_D_1.jpg;101614_wl_WAY141203003_BLUE_D_2.jpg;101614_wl_WAY141203003_BLUE_D_3.jpg;101614_wl_WAY141203003_BLACK_L_1.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/357,
WL#101615,,configurable,default,"LEGGINGS Printed",65.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101615_wl_WAY141203001_BLKWHT_L_0.jpg,101615_wl_WAY141203001_BLKWHT_L_0.jpg,101615_wl_WAY141203001_BLKWHT_L_0.jpg,"Geometric print, high waist, lined leggings.","Geometric print, high waist, lined leggings.","Geometric print, high waist, lined leggings.",101615_wl_WAY141203001_BLKWHT_L_0.jpg;101615_wl_WAY141203001_BLKWHT_L_0.jpg;101615_wl_WAY141203001_BLKWHT_D_0.jpg;101615_wl_WAY141203001_BLKWHT_D_1.jpg;101615_wl_WAY141203001_BLKWHT_D_2.jpg;101615_wl_WAY141203001_BLKWHT_D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/354,
WL#101616,,configurable,default,"LEGGINGS Printed",65.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101616_wl_WAY141203008_BROWN_L_0.jpg,101616_wl_WAY141203008_BROWN_L_0.jpg,101616_wl_WAY141203008_BROWN_L_0.jpg,"Cheetah print, high waist, lined leggings.","Cheetah print, high waist, lined leggings.","Cheetah print, high waist, lined leggings.",101616_wl_WAY141203008_BROWN_L_0.jpg;101616_wl_WAY141203008_BROWN_L_0.jpg;101616_wl_WAY141203008_BROWN_D_0.jpg;101616_wl_WAY141203008_BROWN_D_1.jpg;101616_wl_WAY141203008_BROWN_D_2.jpg;101616_wl_WAY141203008_BROWN_D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/362,
WL#101617,,configurable,default,"LEGGINGS Printed",65.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101617_wl_WAY141203005_ARMY_L_0.jpg,101617_wl_WAY141203005_ARMY_L_0.jpg,101617_wl_WAY141203005_ARMY_L_0.jpg,"Camouflage print, high waist lined leggings.","Camouflage print, high waist lined leggings.","Camouflage print, high waist lined leggings.",101617_wl_WAY141203005_ARMY_L_0.jpg;101617_wl_WAY141203005_ARMY_L_0.jpg;101617_wl_WAY141203005_ARMY_D_0.jpg;101617_wl_WAY141203005_ARMY_D_1.jpg;101617_wl_WAY141203005_ARMY_D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/359,
WL#101618,,configurable,default,"SKIRTS Skirts",51.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,skirts,"Not Available","Not Specified",USA,lashowroom,,None,101618_wl_WAY141204L02_WHITE_L_0.jpg,101618_wl_WAY141204L02_WHITE_L_0.jpg,101618_wl_WAY141204L02_WHITE_L_0.jpg,"Zebra and floral print, high waisted, full length, maxi skirt.","Zebra and floral print, high waisted, full length, maxi skirt.","Zebra and floral print, high waisted, full length, maxi skirt.",101618_wl_WAY141204L02_WHITE_L_0.jpg;101618_wl_WAY141204L02_WHITE_L_0.jpg;101618_wl_WAY141204L02_WHITE_D_0.jpg;101618_wl_WAY141204L02_WHITE_D_1.jpg;101618_wl_WAY141204L02_WHITE_D_2.jpg;101618_wl_WAY141204L02_RED_L_1.jpg;,16,10,5,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/389,
WL#101619,,configurable,default,"DRESSES Dresses",72.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",Imported,lashowroom,,None,101619_wl_WAY141204L03_BLUE_L_0.jpg,101619_wl_WAY141204L03_BLUE_L_0.jpg,101619_wl_WAY141204L03_BLUE_L_0.jpg,"Sequined, V-neck, sleeveless, mini dress with low back and cutouts on front.","Sequined, V-neck, sleeveless, mini dress with low back and cutouts on front.","Sequined, V-neck, sleeveless, mini dress with low back and cutouts on front.",101619_wl_WAY141204L03_BLUE_L_0.jpg;101619_wl_WAY141204L03_BLUE_L_0.jpg;101619_wl_WAY141204L03_BLUE_D_0.jpg;101619_wl_WAY141204L03_BLUE_D_1.jpg;101619_wl_WAY141204L03_BLUE_D_2.jpg;101619_wl_WAY141204L03_BLUE_D_3.jpg;101619_wl_WAY141204L03_RED_L_1.jpg;,,,,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/390,
WL#101620,,configurable,default,"DRESSES Dresses",72.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",Imported,lashowroom,,None,101620_wl_WAY141204L04_BLACK-BLUE_L_0.jpg,101620_wl_WAY141204L04_BLACK-BLUE_L_0.jpg,101620_wl_WAY141204L04_BLACK-BLUE_L_0.jpg,"Lace, V-neck, capped sleeve, mini dress with A-line fit, zipper back closure, and partial lining.","Lace, V-neck, capped sleeve, mini dress with A-line fit, zipper back closure, and partial lining.","Lace, V-neck, capped sleeve, mini dress with A-line fit, zipper back closure, and partial lining.",101620_wl_WAY141204L04_BLACK-BLUE_L_0.jpg;101620_wl_WAY141204L04_BLACK-BLUE_L_0.jpg;101620_wl_WAY141204L04_BLACK-BLUE_D_0.jpg;101620_wl_WAY141204L04_BLACK-BLUE_D_1.jpg;101620_wl_WAY141204L04_BLACK-BLUE_D_2.jpg;101620_wl_WAY141204L04_BLACK-BLUE_D_3.jpg;101620_wl_WAY141204L04_BLACK-GRAY_L_1.jpg;101620_wl_WAY141204L04_PLUM_L_2.jpg;,,,,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/391,
WL#101621,,configurable,default,"DRESSES Dresses",66.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",USA,lashowroom,,None,101621_wl_WAY141204L04_BLACK_L_0.jpg,101621_wl_WAY141204L04_BLACK_L_0.jpg,101621_wl_WAY141204L04_BLACK_L_0.jpg,"Duo fabric, solid color and lace, round neckline, long sleeve, mini dress with low back.","Duo fabric, solid color and lace, round neckline, long sleeve, mini dress with low back.","Duo fabric, solid color and lace, round neckline, long sleeve, mini dress with low back.",101621_wl_WAY141204L04_BLACK_L_0.jpg;101621_wl_WAY141204L04_BLACK_L_0.jpg;101621_wl_WAY141204L04_BLACK_D_0.jpg;101621_wl_WAY141204L04_BLACK_D_1.jpg;101621_wl_WAY141204L04_BLACK_D_2.jpg;101621_wl_WAY141204L04_BLACK_D_3.jpg;101621_wl_WAY141204L04_BLUE_L_1.jpg;,,,,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/392,
WL#101622#RED,,simple,default,"RED TOPS",10.00,,0,1,1,"*This model is wearing size <span>S</span>.<br>
				
										*Measurements are <span>32Bx24x34</span> and height is <span>5' 7"" (170.2 cm)</span>.",1,"""Not Visible Individually""",,,"Not Available","Not Specified",USA,lashowroom,#MX41204L06,None,101622_wl_WAY141204L06_RED_L_0.jpg,101622_wl_WAY141204L06_RED_L_0.jpg,101622_wl_WAY141204L06_RED_L_0.jpg,"Duo fabric, solid color and sequined, mock neck, long sleeve, cropped top with hi-low hem.","Duo fabric, solid color and sequined, mock neck, long sleeve, cropped top with hi-low hem.","Duo fabric, solid color and sequined, mock neck, long sleeve, cropped top with hi-low hem.",101622_wl_WAY141204L06_RED_L_0.jpg;101622_wl_WAY141204L06_RED_L_0.jpg;101622_wl_WAY141204L06_RED_D_0.jpg;101622_wl_WAY141204L06_RED_D_1.jpg;101622_wl_WAY141204L06_RED_D_2.jpg;101622_wl_WAY141204L06_RED_D_3.jpg;,,,,C,Default,leggingscolor," S-M-L<br>"," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/394,RED
WL#101622,,configurable,default,"TOPS Tops",60.00,,0,1,1,"*This model is wearing size <span>S</span>.<br>
				
										*Measurements are <span>32Bx24x34</span> and height is <span>5' 7"" (170.2 cm)</span>.",1,"""Catalog, Search""",,,"Not Available","Not Specified",USA,lashowroom,#MX41204L06,None,101622_wl_WAY141204L06_RED_L_0.jpg,101622_wl_WAY141204L06_RED_L_0.jpg,101622_wl_WAY141204L06_RED_L_0.jpg,"Duo fabric, solid color and sequined, mock neck, long sleeve, cropped top with hi-low hem.","Duo fabric, solid color and sequined, mock neck, long sleeve, cropped top with hi-low hem.","Duo fabric, solid color and sequined, mock neck, long sleeve, cropped top with hi-low hem.",101622_wl_WAY141204L06_RED_L_0.jpg;101622_wl_WAY141204L06_RED_L_0.jpg;101622_wl_WAY141204L06_RED_D_0.jpg;101622_wl_WAY141204L06_RED_D_1.jpg;101622_wl_WAY141204L06_RED_D_2.jpg;101622_wl_WAY141204L06_RED_D_3.jpg;,,,,C,Default,leggingscolor," S-M-L<br>"," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/394,
WL#101623,,configurable,default,"SETS Sets",75.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",USA,lashowroom,,None,101623_wl_WAY141204L05_RED_L_1.jpg,101623_wl_WAY141204L05_RED_L_1.jpg,101623_wl_WAY141204L05_RED_L_1.jpg,"Two piece set includes: Textured, long sleeve, zip up, cropped hoodie. Textured, high waisted, full length, jogger pants.","Two piece set includes: Textured, long sleeve, zip up, cropped hoodie. Textured, high waisted, full length, jogger pants.","Two piece set includes: Textured, long sleeve, zip up, cropped hoodie. Textured, high waisted, full length, jogger pants.",101623_wl_WAY141204L05_RED_L_1.jpg;101623_wl_WAY141204L05_TEAL_L_0.jpg;101623_wl_WAY141204L05_TEAL_D_0.jpg;101623_wl_WAY141204L05_TEAL_D_1.jpg;101623_wl_WAY141204L05_TEAL_D_2.jpg;101623_wl_WAY141204L05_TEAL_D_3.jpg;101623_wl_WAY141204L05_RED_L_1.jpg;,,,,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/393,
WL#101624,,configurable,default,"SETS Sets",72.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",USA,lashowroom,,None,101624_wl_WAY141204L07_ORANGE_L_0.jpg,101624_wl_WAY141204L07_ORANGE_L_0.jpg,101624_wl_WAY141204L07_ORANGE_L_0.jpg,"Two piece set includes: Netted, mock collar, sleeveless, zip up top. Netted, high waisted, full length pants with partial lining.","Two piece set includes: Netted, mock collar, sleeveless, zip up top. Netted, high waisted, full length pants with partial lining.","Two piece set includes: Netted, mock collar, sleeveless, zip up top. Netted, high waisted, full length pants with partial lining.",101624_wl_WAY141204L07_ORANGE_L_0.jpg;101624_wl_WAY141204L07_ORANGE_L_0.jpg;101624_wl_WAY141204L07_ORANGE_D_0.jpg;101624_wl_WAY141204L07_ORANGE_D_1.jpg;101624_wl_WAY141204L07_ORANGE_D_2.jpg;101624_wl_WAY141204L07_ORANGE_D_3.jpg;,,,,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/395,
WL#101625,,configurable,default,"OUTERWEAR Jackets",45.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",Imported,lashowroom,,None,101625_wl_WAY14112801_BLUE_L_0.jpg,101625_wl_WAY14112801_BLUE_L_0.jpg,101625_wl_WAY14112801_BLUE_L_0.jpg,"Geometric pattern, notched collar, long sleeve, blazer jacket with single button front closure and pockets.","Geometric pattern, notched collar, long sleeve, blazer jacket with single button front closure and pockets.","Geometric pattern, notched collar, long sleeve, blazer jacket with single button front closure and pockets.",101625_wl_WAY14112801_BLUE_L_0.jpg;101625_wl_WAY14112801_BLUE_L_0.jpg;101625_wl_WAY14112801_BLUE_D_0.jpg;101625_wl_WAY14112801_BLUE_D_1.jpg;101625_wl_WAY14112801_BLUE_D_2.jpg;101625_wl_WAY14112801_BLUE_D_3.jpg;101625_wl_WAY14112801_ORANGE_L_1.jpg;101625_wl_WAY14112801_PINK_L_2.jpg;,,,,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/348,
